6,21,2022-11-09 13:19:00
6,14,2022-11-09 13:19:00
6,49,2022-11-09 13:58:00
6,40,2022-11-09 13:15:00
6,33,2022-11-09 13:18:00
6,23,2022-11-09 13:03:00
6,15,2022-11-09 13:27:00
6,13,2022-11-09 13:42:00
6,36,2022-11-09 13:50:00
6,41,2022-11-09 13:28:00
6,10,2022-11-09 13:51:00
6,44,2022-11-09 13:56:00
6,50,2022-11-09 13:01:00
6,29,2022-11-09 13:57:00
6,25,2022-11-09 13:06:00
6,42,2022-11-09 13:14:00
6,9,2022-11-09 13:50:00
6,47,2022-11-09 13:14:00
6,32,2022-11-09 13:13:00
6,28,2022-11-09 13:20:00
6,8,2022-11-09 13:16:00
6,6,2022-11-09 13:59:00
6,3,2022-11-09 13:19:00
6,18,2022-11-09 13:41:00
6,39,2022-11-09 13:38:00
6,48,2022-11-09 13:18:00
6,16,2022-11-09 13:59:00
6,30,2022-11-09 13:05:00
6,35,2022-11-09 13:53:00
6,31,2022-11-09 13:00:00
6,38,2022-11-09 13:52:00
6,46,2022-11-09 13:11:00
6,11,2022-11-09 13:51:00
6,17,2022-11-09 13:15:00
7,12,2022-11-09 13:26:00
7,43,2022-11-09 13:32:00
7,36,2022-11-09 13:46:00
8,17,2022-11-09 13:20:00
8,50,2022-11-09 13:46:00
8,2,2022-11-09 13:38:00
8,7,2022-11-09 13:09:00
8,22,2022-11-09 13:23:00
8,14,2022-11-09 13:58:00
8,45,2022-11-09 13:25:00
8,19,2022-11-09 13:40:00
8,38,2022-11-09 13:43:00
8,20,2022-11-09 13:07:00
8,40,2022-11-09 13:10:00
8,29,2022-11-09 13:16:00
8,15,2022-11-09 13:18:00
8,26,2022-11-09 13:49:00
8,3,2022-11-09 13:41:00
8,48,2022-11-09 13:58:00
8,12,2022-11-09 13:19:00
8,30,2022-11-09 13:48:00
8,21,2022-11-09 13:20:00
8,34,2022-11-09 13:44:00
8,16,2022-11-09 13:50:00
8,11,2022-11-09 13:28:00
8,28,2022-11-09 13:29:00
8,35,2022-11-09 13:28:00
8,8,2022-11-09 13:02:00
8,13,2022-11-09 13:28:00
8,9,2022-11-09 13:25:00
8,44,2022-11-09 13:54:00
8,1,2022-11-09 13:36:00
8,10,2022-11-09 13:28:00
8,37,2022-11-09 13:58:00
8,33,2022-11-09 13:18:00
8,39,2022-11-09 13:30:00
8,4,2022-11-09 13:59:00
8,23,2022-11-09 13:08:00
8,41,2022-11-09 13:26:00
8,49,2022-11-09 13:49:00
8,5,2022-11-09 13:33:00
8,24,2022-11-09 13:15:00
8,47,2022-11-09 13:16:00
8,25,2022-11-09 13:22:00
8,46,2022-11-09 13:35:00
8,18,2022-11-09 13:47:00
8,32,2022-11-09 13:25:00
8,43,2022-11-09 13:38:00
9,4,2022-11-09 13:38:00
9,15,2022-11-09 13:36:00
9,19,2022-11-09 13:34:00
9,28,2022-11-09 13:47:00
9,47,2022-11-09 13:46:00
9,36,2022-11-09 13:13:00
9,1,2022-11-09 13:07:00
9,43,2022-11-09 13:38:00
9,46,2022-11-09 13:18:00
9,25,2022-11-09 13:15:00
9,48,2022-11-09 13:40:00
9,17,2022-11-09 13:28:00
9,20,2022-11-09 13:55:00
9,39,2022-11-09 13:34:00
9,38,2022-11-09 13:29:00
9,27,2022-11-09 13:49:00
9,45,2022-11-09 13:05:00
9,32,2022-11-09 13:02:00
9,3,2022-11-09 13:43:00
9,7,2022-11-09 13:11:00
9,40,2022-11-09 13:28:00
9,23,2022-11-09 13:09:00
9,31,2022-11-09 13:59:00
9,41,2022-11-09 13:43:00
10,45,2022-11-09 13:26:00
10,29,2022-11-09 13:48:00
10,41,2022-11-09 13:59:00
10,18,2022-11-09 13:34:00
10,24,2022-11-09 13:45:00
10,20,2022-11-09 13:08:00
10,39,2022-11-09 13:27:00
11,37,2022-11-09 13:31:00
11,1,2022-11-09 13:27:00
11,11,2022-11-09 13:52:00
11,38,2022-11-09 13:04:00
11,17,2022-11-09 13:00:00
11,5,2022-11-09 13:29:00
11,44,2022-11-09 13:02:00
11,42,2022-11-09 13:21:00
11,7,2022-11-09 13:18:00
11,27,2022-11-09 13:51:00
11,47,2022-11-09 13:01:00
11,4,2022-11-09 13:00:00
11,48,2022-11-09 13:47:00
11,50,2022-11-09 13:43:00
11,22,2022-11-09 13:48:00
11,33,2022-11-09 13:00:00
11,24,2022-11-09 13:47:00
11,20,2022-11-09 13:27:00
11,21,2022-11-09 13:42:00
11,32,2022-11-09 13:09:00
11,49,2022-11-09 13:09:00
11,13,2022-11-09 13:03:00
11,26,2022-11-09 13:01:00
11,10,2022-11-09 13:20:00
11,6,2022-11-09 13:25:00
11,19,2022-11-09 13:40:00
11,41,2022-11-09 13:24:00
11,8,2022-11-09 13:23:00
11,25,2022-11-09 13:39:00
11,36,2022-11-09 13:06:00
11,30,2022-11-09 13:36:00
11,18,2022-11-09 13:42:00
11,3,2022-11-09 13:01:00
11,29,2022-11-09 13:31:00
11,2,2022-11-09 13:21:00
11,12,2022-11-09 13:36:00
11,45,2022-11-09 13:28:00
11,28,2022-11-09 13:21:00
11,31,2022-11-09 13:46:00
11,16,2022-11-09 13:42:00
11,35,2022-11-09 13:47:00
11,15,2022-11-09 13:43:00
11,39,2022-11-09 13:39:00
11,9,2022-11-09 13:19:00
11,43,2022-11-09 13:25:00
11,14,2022-11-09 13:22:00
11,23,2022-11-09 13:11:00
11,34,2022-11-09 13:06:00
12,9,2022-11-09 13:30:00
12,10,2022-11-09 13:26:00
12,46,2022-11-09 13:51:00
12,41,2022-11-09 13:21:00
12,7,2022-11-09 13:04:00
12,12,2022-11-09 13:15:00
12,4,2022-11-09 13:55:00
13,32,2022-11-09 13:30:00
13,40,2022-11-09 13:17:00
13,13,2022-11-09 13:01:00
13,9,2022-11-09 13:22:00
13,28,2022-11-09 13:48:00
13,41,2022-11-09 13:07:00
13,35,2022-11-09 13:33:00
13,45,2022-11-09 13:16:00
13,12,2022-11-09 13:57:00
13,37,2022-11-09 13:30:00
13,42,2022-11-09 13:18:00
13,4,2022-11-09 13:07:00
13,38,2022-11-09 13:47:00
14,29,2022-11-09 13:15:00
14,23,2022-11-09 13:40:00
14,20,2022-11-09 13:11:00
14,12,2022-11-09 13:59:00
14,32,2022-11-09 13:53:00
14,37,2022-11-09 13:06:00
14,25,2022-11-09 13:41:00
14,48,2022-11-09 13:47:00
14,2,2022-11-09 13:47:00
14,47,2022-11-09 13:37:00
14,13,2022-11-09 13:55:00
14,24,2022-11-09 13:01:00
14,21,2022-11-09 13:52:00
14,14,2022-11-09 13:28:00
14,17,2022-11-09 13:09:00
14,41,2022-11-09 13:14:00
15,37,2022-11-09 13:30:00
15,33,2022-11-09 13:57:00
15,31,2022-11-09 13:05:00
15,38,2022-11-09 13:10:00
15,7,2022-11-09 13:02:00
15,6,2022-11-09 13:33:00
15,10,2022-11-09 13:34:00
15,17,2022-11-09 13:46:00
15,28,2022-11-09 13:20:00
15,45,2022-11-09 13:02:00
15,3,2022-11-09 13:15:00
15,16,2022-11-09 13:56:00
15,13,2022-11-09 13:35:00
15,34,2022-11-09 13:25:00
15,11,2022-11-09 13:28:00
15,47,2022-11-09 13:50:00
15,48,2022-11-09 13:53:00
15,26,2022-11-09 13:51:00
15,43,2022-11-09 13:17:00
15,44,2022-11-09 13:17:00
15,30,2022-11-09 13:52:00
15,22,2022-11-09 13:03:00
15,15,2022-11-09 13:11:00
15,9,2022-11-09 13:30:00
15,5,2022-11-09 13:36:00
16,29,2022-11-09 13:38:00
16,49,2022-11-09 13:15:00
16,4,2022-11-09 13:11:00
16,33,2022-11-09 13:38:00
16,27,2022-11-09 13:58:00
16,31,2022-11-09 13:57:00
16,15,2022-11-09 13:38:00
16,47,2022-11-09 13:26:00
16,16,2022-11-09 13:07:00
16,45,2022-11-09 13:32:00
16,2,2022-11-09 13:22:00
16,8,2022-11-09 13:25:00
16,5,2022-11-09 13:20:00
16,18,2022-11-09 13:51:00
16,41,2022-11-09 13:18:00
16,12,2022-11-09 13:23:00
17,22,2022-11-09 13:14:00
17,19,2022-11-09 13:25:00
17,32,2022-11-09 13:56:00
17,31,2022-11-09 13:26:00
17,46,2022-11-09 13:18:00
17,21,2022-11-09 13:58:00
17,43,2022-11-09 13:12:00
17,4,2022-11-09 13:29:00
17,2,2022-11-09 13:45:00
17,48,2022-11-09 13:51:00
17,40,2022-11-09 13:03:00
17,20,2022-11-09 13:11:00
17,6,2022-11-09 13:46:00
17,13,2022-11-09 13:07:00
17,3,2022-11-09 13:21:00
17,17,2022-11-09 13:47:00
17,24,2022-11-09 13:52:00
17,5,2022-11-09 13:44:00
17,12,2022-11-09 13:52:00
17,44,2022-11-09 13:53:00
17,35,2022-11-09 13:59:00
17,30,2022-11-09 13:50:00
18,23,2022-11-09 13:33:00
18,49,2022-11-09 13:52:00
18,42,2022-11-09 13:52:00
18,10,2022-11-09 13:23:00
19,27,2022-11-09 13:08:00
19,21,2022-11-09 13:55:00
19,5,2022-11-09 13:31:00
19,47,2022-11-09 13:31:00
19,20,2022-11-09 13:20:00
19,32,2022-11-09 13:33:00
19,18,2022-11-09 13:12:00
19,37,2022-11-09 13:27:00
19,45,2022-11-09 13:38:00
19,25,2022-11-09 13:47:00
19,34,2022-11-09 13:13:00
19,44,2022-11-09 13:38:00
19,35,2022-11-09 13:48:00
19,14,2022-11-09 13:18:00
19,17,2022-11-09 13:34:00
19,41,2022-11-09 13:11:00
19,43,2022-11-09 13:52:00
20,22,2022-11-09 13:34:00
20,11,2022-11-09 13:35:00
20,26,2022-11-09 13:57:00
20,32,2022-11-09 13:32:00
20,16,2022-11-09 13:15:00
20,30,2022-11-09 13:36:00
20,39,2022-11-09 13:56:00
20,13,2022-11-09 13:25:00
20,49,2022-11-09 13:41:00
20,46,2022-11-09 13:20:00
20,12,2022-11-09 13:49:00
20,25,2022-11-09 13:37:00
20,2,2022-11-09 13:20:00
20,19,2022-11-09 13:14:00
20,20,2022-11-09 13:03:00
20,29,2022-11-09 13:03:00
20,4,2022-11-09 13:24:00
20,38,2022-11-09 13:37:00
20,18,2022-11-09 13:41:00
20,6,2022-11-09 13:50:00
20,35,2022-11-09 13:28:00
20,44,2022-11-09 13:18:00
20,8,2022-11-09 13:43:00
20,10,2022-11-09 13:25:00
20,7,2022-11-09 13:54:00
20,21,2022-11-09 13:18:00
20,17,2022-11-09 13:15:00
20,47,2022-11-09 13:18:00
21,23,2022-11-09 13:00:00
21,26,2022-11-09 13:48:00
21,19,2022-11-09 13:11:00
21,42,2022-11-09 13:52:00
21,41,2022-11-09 13:48:00
21,43,2022-11-09 13:38:00
21,1,2022-11-09 13:45:00
21,28,2022-11-09 13:22:00
21,45,2022-11-09 13:40:00
21,10,2022-11-09 13:29:00
21,34,2022-11-09 13:56:00
21,32,2022-11-09 13:47:00
21,50,2022-11-09 13:07:00
21,25,2022-11-09 13:08:00
21,36,2022-11-09 13:34:00
21,38,2022-11-09 13:40:00
21,7,2022-11-09 13:28:00
21,24,2022-11-09 13:19:00
21,29,2022-11-09 13:18:00
21,33,2022-11-09 13:04:00
21,17,2022-11-09 13:39:00
21,46,2022-11-09 13:24:00
21,14,2022-11-09 13:15:00
21,39,2022-11-09 13:24:00
21,8,2022-11-09 13:17:00
21,13,2022-11-09 13:49:00
21,22,2022-11-09 13:07:00
21,27,2022-11-09 13:10:00
21,40,2022-11-09 13:00:00
21,18,2022-11-09 13:43:00
21,30,2022-11-09 13:25:00
22,17,2022-11-09 13:50:00
22,20,2022-11-09 13:32:00
22,50,2022-11-09 13:20:00
22,16,2022-11-09 13:39:00
22,7,2022-11-09 13:06:00
22,36,2022-11-09 13:27:00
22,15,2022-11-09 13:37:00
22,49,2022-11-09 13:22:00
22,13,2022-11-09 13:05:00
22,1,2022-11-09 13:11:00
22,29,2022-11-09 13:09:00
22,35,2022-11-09 13:21:00
22,27,2022-11-09 13:46:00
22,31,2022-11-09 13:58:00
22,23,2022-11-09 13:34:00
22,46,2022-11-09 13:50:00
22,3,2022-11-09 13:29:00
22,38,2022-11-09 13:56:00
22,18,2022-11-09 13:06:00
22,42,2022-11-09 13:55:00
22,9,2022-11-09 13:56:00
22,25,2022-11-09 13:36:00
22,4,2022-11-09 13:43:00
22,43,2022-11-09 13:46:00
22,26,2022-11-09 13:28:00
22,21,2022-11-09 13:59:00
22,32,2022-11-09 13:19:00
22,24,2022-11-09 13:19:00
22,45,2022-11-09 13:36:00
22,33,2022-11-09 13:11:00
22,39,2022-11-09 13:46:00
22,47,2022-11-09 13:27:00
22,10,2022-11-09 13:53:00
22,6,2022-11-09 13:33:00
22,12,2022-11-09 13:41:00
22,30,2022-11-09 13:15:00
22,14,2022-11-09 13:40:00
22,8,2022-11-09 13:02:00
22,40,2022-11-09 13:11:00
22,2,2022-11-09 13:39:00
22,11,2022-11-09 13:07:00
22,28,2022-11-09 13:16:00
23,35,2022-11-09 13:32:00
23,23,2022-11-09 13:55:00
23,6,2022-11-09 13:20:00
23,33,2022-11-09 13:24:00
23,11,2022-11-09 13:00:00
23,27,2022-11-09 13:44:00
23,9,2022-11-09 13:17:00
23,49,2022-11-09 13:39:00
23,20,2022-11-09 13:35:00
23,7,2022-11-09 13:26:00
23,38,2022-11-09 13:51:00
23,15,2022-11-09 13:02:00
23,19,2022-11-09 13:15:00
23,36,2022-11-09 13:00:00
23,44,2022-11-09 13:06:00
23,47,2022-11-09 13:47:00
23,22,2022-11-09 13:55:00
23,10,2022-11-09 13:04:00
23,30,2022-11-09 13:08:00
23,21,2022-11-09 13:45:00
23,46,2022-11-09 13:04:00
23,16,2022-11-09 13:08:00
23,4,2022-11-09 13:38:00
23,13,2022-11-09 13:58:00
23,40,2022-11-09 13:41:00
23,39,2022-11-09 13:27:00
23,14,2022-11-09 13:19:00
23,24,2022-11-09 13:45:00
23,32,2022-11-09 13:12:00
23,43,2022-11-09 13:59:00
23,37,2022-11-09 13:29:00
23,8,2022-11-09 13:00:00
23,2,2022-11-09 13:41:00
23,41,2022-11-09 13:52:00
23,31,2022-11-09 13:04:00
23,25,2022-11-09 13:11:00
23,28,2022-11-09 13:22:00
23,42,2022-11-09 13:00:00
23,26,2022-11-09 13:43:00
23,29,2022-11-09 13:15:00
23,45,2022-11-09 13:07:00
23,18,2022-11-09 13:07:00
24,32,2022-11-09 13:00:00
24,22,2022-11-09 13:26:00
24,19,2022-11-09 13:39:00
24,2,2022-11-09 13:59:00
24,12,2022-11-09 13:35:00
25,9,2022-11-09 13:01:00
25,4,2022-11-09 13:20:00
25,39,2022-11-09 13:06:00
25,38,2022-11-09 13:54:00
25,29,2022-11-09 13:19:00
25,50,2022-11-09 13:30:00
25,20,2022-11-09 13:12:00
25,18,2022-11-09 13:14:00
25,31,2022-11-09 13:05:00
25,11,2022-11-09 13:07:00
25,35,2022-11-09 13:41:00
25,36,2022-11-09 13:12:00
25,43,2022-11-09 13:24:00
26,13,2022-11-09 13:36:00
26,26,2022-11-09 13:48:00
26,46,2022-11-09 13:09:00
26,5,2022-11-09 13:58:00
26,36,2022-11-09 13:24:00
26,16,2022-11-09 13:28:00
26,25,2022-11-09 13:15:00
26,39,2022-11-09 13:51:00
26,30,2022-11-09 13:50:00
26,4,2022-11-09 13:15:00
26,40,2022-11-09 13:21:00
26,9,2022-11-09 13:02:00
26,10,2022-11-09 13:49:00
27,43,2022-11-09 13:23:00
28,35,2022-11-09 13:30:00
28,26,2022-11-09 13:31:00
28,42,2022-11-09 13:28:00
28,1,2022-11-09 13:52:00
29,29,2022-11-09 13:26:00
29,41,2022-11-09 13:55:00
29,9,2022-11-09 13:08:00
29,32,2022-11-09 13:23:00
29,24,2022-11-09 13:33:00
29,49,2022-11-09 13:56:00
29,47,2022-11-09 13:52:00
29,48,2022-11-09 13:01:00
29,7,2022-11-09 13:55:00
29,45,2022-11-09 13:45:00
29,43,2022-11-09 13:21:00
29,22,2022-11-09 13:59:00
29,21,2022-11-09 13:57:00
29,40,2022-11-09 13:38:00
29,31,2022-11-09 13:32:00
29,26,2022-11-09 13:20:00
29,12,2022-11-09 13:36:00
29,3,2022-11-09 13:25:00
29,25,2022-11-09 13:44:00
29,30,2022-11-09 13:10:00
29,13,2022-11-09 13:31:00
29,46,2022-11-09 13:26:00
29,37,2022-11-09 13:58:00
29,15,2022-11-09 13:29:00
29,36,2022-11-09 13:21:00
29,33,2022-11-09 13:35:00
29,23,2022-11-09 13:03:00
29,27,2022-11-09 13:04:00
29,34,2022-11-09 13:39:00
29,8,2022-11-09 13:22:00
30,34,2022-11-09 13:41:00
30,39,2022-11-09 13:22:00
30,24,2022-11-09 13:14:00
31,34,2022-11-09 13:16:00
31,11,2022-11-09 13:28:00
31,12,2022-11-09 13:11:00
31,6,2022-11-09 13:35:00
31,4,2022-11-09 13:01:00
31,36,2022-11-09 13:28:00
31,3,2022-11-09 13:54:00
31,10,2022-11-09 13:01:00
31,1,2022-11-09 13:55:00
31,5,2022-11-09 13:54:00
31,40,2022-11-09 13:45:00
31,27,2022-11-09 13:35:00
31,21,2022-11-09 13:15:00
31,26,2022-11-09 13:41:00
31,22,2022-11-09 13:51:00
31,39,2022-11-09 13:31:00
31,24,2022-11-09 13:09:00
31,9,2022-11-09 13:27:00
31,37,2022-11-09 13:29:00
31,50,2022-11-09 13:31:00
31,14,2022-11-09 13:18:00
31,16,2022-11-09 13:05:00
31,30,2022-11-09 13:24:00
31,38,2022-11-09 13:25:00
31,35,2022-11-09 13:54:00
31,44,2022-11-09 13:49:00
31,48,2022-11-09 13:42:00
31,23,2022-11-09 13:24:00
31,2,2022-11-09 13:27:00
31,31,2022-11-09 13:04:00
31,46,2022-11-09 13:41:00
31,15,2022-11-09 13:41:00
31,33,2022-11-09 13:20:00
31,28,2022-11-09 13:31:00
31,41,2022-11-09 13:46:00
31,42,2022-11-09 13:02:00
31,17,2022-11-09 13:01:00
31,8,2022-11-09 13:32:00
31,29,2022-11-09 13:53:00
31,18,2022-11-09 13:53:00
31,25,2022-11-09 13:53:00
31,47,2022-11-09 13:49:00
31,13,2022-11-09 13:10:00
31,7,2022-11-09 13:05:00
31,43,2022-11-09 13:08:00
31,19,2022-11-09 13:35:00
31,45,2022-11-09 13:14:00
32,8,2022-11-09 13:31:00
32,45,2022-11-09 13:45:00
32,26,2022-11-09 13:36:00
32,25,2022-11-09 13:31:00
32,40,2022-11-09 13:28:00
32,3,2022-11-09 13:58:00
32,36,2022-11-09 13:12:00
32,29,2022-11-09 13:16:00
32,18,2022-11-09 13:02:00
32,16,2022-11-09 13:35:00
32,10,2022-11-09 13:09:00
32,32,2022-11-09 13:21:00
32,15,2022-11-09 13:26:00
32,38,2022-11-09 13:22:00
32,28,2022-11-09 13:41:00
32,46,2022-11-09 13:42:00
32,47,2022-11-09 13:21:00
32,11,2022-11-09 13:21:00
32,7,2022-11-09 13:27:00
32,22,2022-11-09 13:46:00
32,14,2022-11-09 13:45:00
32,5,2022-11-09 13:48:00
32,48,2022-11-09 13:13:00
32,34,2022-11-09 13:13:00
32,12,2022-11-09 13:33:00
32,44,2022-11-09 13:39:00
32,33,2022-11-09 13:18:00
32,30,2022-11-09 13:28:00
32,17,2022-11-09 13:01:00
32,43,2022-11-09 13:35:00
32,50,2022-11-09 13:54:00
32,27,2022-11-09 13:47:00
32,49,2022-11-09 13:03:00
32,23,2022-11-09 13:05:00
32,42,2022-11-09 13:08:00
32,24,2022-11-09 13:03:00
32,20,2022-11-09 13:08:00
32,35,2022-11-09 13:36:00
32,21,2022-11-09 13:32:00
32,41,2022-11-09 13:50:00
32,31,2022-11-09 13:57:00
32,9,2022-11-09 13:17:00
32,39,2022-11-09 13:42:00
33,28,2022-11-09 13:31:00
33,21,2022-11-09 13:36:00
33,17,2022-11-09 13:58:00
33,29,2022-11-09 13:13:00
33,45,2022-11-09 13:33:00
33,23,2022-11-09 13:09:00
33,43,2022-11-09 13:47:00
33,6,2022-11-09 13:25:00
33,13,2022-11-09 13:53:00
33,15,2022-11-09 13:50:00
33,7,2022-11-09 13:41:00
33,14,2022-11-09 13:38:00
33,31,2022-11-09 13:37:00
33,20,2022-11-09 13:14:00
33,1,2022-11-09 13:20:00
33,22,2022-11-09 13:45:00
33,49,2022-11-09 13:57:00
33,36,2022-11-09 13:18:00
33,11,2022-11-09 13:21:00
33,34,2022-11-09 13:13:00
33,38,2022-11-09 13:09:00
33,50,2022-11-09 13:55:00
33,25,2022-11-09 13:50:00
33,33,2022-11-09 13:11:00
33,40,2022-11-09 13:10:00
33,8,2022-11-09 13:49:00
34,46,2022-11-09 13:17:00
34,40,2022-11-09 13:40:00
34,8,2022-11-09 13:57:00
34,32,2022-11-09 13:23:00
34,34,2022-11-09 13:58:00
34,35,2022-11-09 13:16:00
34,6,2022-11-09 13:31:00
34,24,2022-11-09 13:33:00
34,29,2022-11-09 13:03:00
34,50,2022-11-09 13:00:00
34,42,2022-11-09 13:26:00
34,25,2022-11-09 13:40:00
34,48,2022-11-09 13:30:00
34,16,2022-11-09 13:20:00
34,41,2022-11-09 13:31:00
34,3,2022-11-09 13:02:00
34,44,2022-11-09 13:08:00
34,20,2022-11-09 13:46:00
34,28,2022-11-09 13:33:00
34,7,2022-11-09 13:23:00
34,4,2022-11-09 13:01:00
34,2,2022-11-09 13:04:00
34,31,2022-11-09 13:58:00
34,9,2022-11-09 13:40:00
35,11,2022-11-09 13:20:00
35,12,2022-11-09 13:10:00
35,6,2022-11-09 13:25:00
35,18,2022-11-09 13:15:00
35,8,2022-11-09 13:02:00
35,2,2022-11-09 13:47:00
35,40,2022-11-09 13:01:00
35,19,2022-11-09 13:18:00
35,17,2022-11-09 13:23:00
35,48,2022-11-09 13:03:00
35,31,2022-11-09 13:11:00
35,33,2022-11-09 13:08:00
35,38,2022-11-09 13:34:00
35,35,2022-11-09 13:24:00
35,24,2022-11-09 13:10:00
35,32,2022-11-09 13:41:00
35,26,2022-11-09 13:30:00
35,28,2022-11-09 13:18:00
35,49,2022-11-09 13:47:00
35,42,2022-11-09 13:37:00
35,47,2022-11-09 13:56:00
35,23,2022-11-09 13:14:00
35,5,2022-11-09 13:12:00
35,29,2022-11-09 13:21:00
35,14,2022-11-09 13:07:00
35,25,2022-11-09 13:00:00
35,43,2022-11-09 13:23:00
35,37,2022-11-09 13:45:00
35,1,2022-11-09 13:35:00
35,30,2022-11-09 13:02:00
35,50,2022-11-09 13:44:00
35,16,2022-11-09 13:21:00
35,21,2022-11-09 13:52:00
35,27,2022-11-09 13:52:00
35,39,2022-11-09 13:50:00
35,7,2022-11-09 13:33:00
35,10,2022-11-09 13:49:00
35,15,2022-11-09 13:24:00
35,13,2022-11-09 13:30:00
35,41,2022-11-09 13:22:00
36,16,2022-11-09 13:14:00
36,10,2022-11-09 13:55:00
36,46,2022-11-09 13:20:00
36,17,2022-11-09 13:37:00
36,13,2022-11-09 13:53:00
36,1,2022-11-09 13:21:00
36,45,2022-11-09 13:06:00
36,22,2022-11-09 13:32:00
36,20,2022-11-09 13:52:00
36,50,2022-11-09 13:18:00
36,40,2022-11-09 13:09:00
36,24,2022-11-09 13:57:00
36,18,2022-11-09 13:08:00
36,15,2022-11-09 13:53:00
36,7,2022-11-09 13:35:00
36,11,2022-11-09 13:25:00
36,42,2022-11-09 13:55:00
36,4,2022-11-09 13:17:00
36,23,2022-11-09 13:23:00
36,3,2022-11-09 13:46:00
36,31,2022-11-09 13:51:00
36,29,2022-11-09 13:07:00
36,34,2022-11-09 13:19:00
36,25,2022-11-09 13:40:00
36,47,2022-11-09 13:25:00
36,43,2022-11-09 13:52:00
36,9,2022-11-09 13:26:00
36,38,2022-11-09 13:14:00
36,21,2022-11-09 13:34:00
36,44,2022-11-09 13:46:00
36,48,2022-11-09 13:31:00
36,12,2022-11-09 13:24:00
36,8,2022-11-09 13:21:00
36,39,2022-11-09 13:47:00
36,2,2022-11-09 13:49:00
36,26,2022-11-09 13:35:00
36,19,2022-11-09 13:36:00
36,33,2022-11-09 13:08:00
36,6,2022-11-09 13:36:00
36,14,2022-11-09 13:03:00
36,30,2022-11-09 13:48:00
36,35,2022-11-09 13:51:00
36,28,2022-11-09 13:02:00
